ID	Cat. Number	Location	Country	Town	Permalink	Digital Library	Support	Date	Pages	Size	Title	Note	Genre	IIIF Manifest
	BzBz 00139	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603298	HMML	Paper		256 pages	18.0 x 23.6 x 2.0 cm	Kanonakan Sahmanadrut‘iwnk‘			Log-in required
	BzBz 00140	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603299	HMML	Paper	1745-1745	79 pages	13.0 x 18.7 x 2.0 cm	Kerakur K‘ahanayits‘			Log-in required
	BzBz 00141	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603300	HMML	Paper	1750-1750	55 pages	11.0 x 17.0 x 1.0 cm	Patmut‘iwn Sodomay Hndkats‘			Log-in required
	BzBz 00143	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603301	HMML	Paper		342 pages	11.0 x 16.8 x 3.2 cm	Vkayabanut‘iwn Srbots‘			Log-in required
	BzBz 00144	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603302	HMML	Paper		389 pages	17.0 x 23.4 x 4.6 cm	Meknut‘iwn Surboy Awetaranin Ěst Yovhannu			Log-in required
	BzBz 00145	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603303	HMML	Paper		672 pages	17.0 x 23.5 x 5.0 cm	Hamaṛōt Meknut‘iwn Esayeay			Log-in required
	BzBz 00146	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603304	HMML	Paper		115 pages	11.0 x 16.0 x 1.7 cm	Chaṛ i yishataki srbwyn Hṛipsimeay ew norun vkayakts‘ats‘n			Log-in required
	BzBz 00147	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603305	HMML	Paper	1848-1848	443 pages	16.0 x 20.8 x 6.2 cm	Yaghags Erknaynots‘n K‘ahanayapetut‘ean			Log-in required
	BzBz 00148	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603306	HMML	Paper		244 pages	14.1 x 20.5 x 2.3 cm	Sahmankʻ imastasirutʻean			Log-in required
	BzBz 00149	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603307	HMML	Paper		69 pages	22.2 x 32.4 x 1.0 cm	Meknut‘iwn Awetaranin Ghukasu			Log-in required
	BzBz 00150	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603308	HMML	Paper		224 pages	14.7 x 20.3 x 3.8 cm	Bats‘akhōsut‘iwn Grigor Narekats‘woy Nerbogh Surb Astuatsatnin			Log-in required
	BzBz 00151	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603309	HMML	Paper		216 pages	12.0 x 16.7 x 5.5 cm	Meknut‘iwn Margarēut‘ean Daniēli			Log-in required
	BzBz 00152	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603310	HMML	Paper	1662-1662	209 pages	17.2 x 23.6 x 1.7 cm	Ḥisus, Ordi			Log-in required
	BzBz 00153	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603311	HMML	Paper	1662-1662	366 pages	9.7 x 13.7 x 5.2 cm	Ḥisus, Ordi			Log-in required
	BzBz 00154	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603312	HMML	Paper		156 pages	17.0 x 24.0 x 3.3 cm	Meknut‘iwn Erkotasan Margarēits‘n			Log-in required
	BzBz 00155	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603313	HMML	Paper		188 pages	9.7 x 15.6 x 3.3 cm	Yisus, Ordi			Log-in required
	BzBz 00156	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603314	HMML	Paper		515 pages	15.4 x 21.0 x 5.8 cm	T‘wught‘k‘			Log-in required
	BzBz 00157	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603315	HMML	Paper		147 pages	10.5 x 14.9 x 2.4 cm	Oghb Edesioy		Poetry	Log-in required
	BzBz 00158	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603316	HMML	Paper		97 pages	10.8 x 15.5 x 0.7 cm	Oghb Edesioy		Poetry	Log-in required
	BzBz 00159	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603317	HMML	Paper		340 pages	11.0 x 15.8 x 4.2 cm	Miscellany		Miscellaneous	Log-in required
	BzBz 00160	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603318	HMML	Paper		270 pages	9.5 x 15.2 x 2.0 cm	Tʻughtʻ ěndhanrakan		Theology	Log-in required
	BzBz 00161	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603319	HMML	Paper		170 pages	18.8 x 24.0 x 2.0 cm	Tught‘k‘ - Grigor ew Manuel			Log-in required
	BzBz 00162	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603320	HMML	Paper	1781-1781	105 pages	11.5 x 16.4 x 1.7 cm	Oghb Edesioy		Poetry	Log-in required
	BzBz 00163	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603321	HMML	Paper	1788-1788	191 pages	18.8 x 24.0 x 2.0 cm	Lambronats‘woy Grut‘iwnk‘			Log-in required
	BzBz 00164	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603322	HMML	Paper	1810-1810	203 pages	15.6 x 20.4 x 5.0 cm	Meknutʻiwn Pataragaymatoytsʻ Aghōtʻitsʻn			Log-in required
	BzBz 00165	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603323	HMML	Paper	1845-1845	135 pages	17.5 x 21.2 x 1.8 cm	Meknut‘iwn Eremiay Margarēi			Log-in required
	BzBz 00166	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603324	HMML	Paper		168 pages	8.7 x 13.4 x 3.9 cm	Kʻarozgirkʻ		Theology	Log-in required
	BzBz 00167	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603325	HMML	Paper	1642-1642	256 pages	10.7 x 15.4 x 4.5 cm	Miscellany		Miscellaneous	Log-in required
	BzBz 00168	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603326	HMML	Paper	1786-1786	128 pages	18.0 x 25.0 x 1.5 cm	Kʻarozgirkʻ		Theology	Log-in required
	BzBz 00169	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603327	HMML	Paper	1811-1811	458 pages	16.4 x 22.4 x 4.5 cm	Kʻarozgirkʻ		Theology	Log-in required
	BzBz 00170	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603328	HMML	Paper	1814-1814	96 pages	17.2 x 21.0 x 1.5 cm	Yakob Ark‘episkoposi Kʻarozgirkʻ			Log-in required
	BzBz 00172	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603329	HMML	Paper	1545-1545	324 pages		Kʻarozgirkʻ		Theology	Log-in required
	BzBz 00173	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603330	HMML	Paper	1703-1703	511 pages	10.8 x 15.3 x 6.3 cm	Kʻarozgirkʻ		Theology	Log-in required
	BzBz 00175	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603331	HMML	Paper		197 pages	15.1 x 22.0 x 3.3 cm	Kʻarozgirkʻ		Theology	Log-in required
	BzBz 00177	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603333	HMML	Paper		254 pages	16.4 x 21.5 x 4.5 cm	Hexaemeron		Theology	Log-in required
	BzBz 00178	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603334	HMML	Paper		175 pages	16.0 x 21.6 x 4.0 cm	Hexaemeron		Theology	Log-in required
	BzBz 00179	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603335	HMML	Paper		86 pages	10.5 x 15.0 x 1.3 cm	Hexaemeron		Theology	Log-in required
	BzBz 00181	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603337	HMML	Paper	1627-1627	129 pages	6.5 x 10.0 x 2.5 cm	Kanonagirkʻ		Theology	Log-in required
	BzBz 00182	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603338	HMML	Paper		133 pages	12.0 x 16.6 x 2.0 cm	Girk‘ Datastanats‘ ew Kanonats‘			Log-in required
	BzBz 00183	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603339	HMML	Paper	1639-1639	88 pages	18.5 x 26.0 x 3.7 cm	The Law Codes of Nersēs Lambronats‘i			Log-in required
	BzBz 00184	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603340	HMML		1730-1730	304 pages	12.0 x 16.6 x 2.0 cm	Girk‘ Datastanats‘ ew Kanonats‘			Log-in required
	BzBz 00186	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603341	HMML	Paper		57 pages	15.0 x 21.5 x 1.0 cm	Kanonk‘ Aṙak‘elakank‘			Log-in required
	BzBz 00187	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603342	HMML	Paper	1736-1736	390 pages	16.8 x 23.5 x 3.5 cm	Azgin Maṙonitats‘			Log-in required
	BzBz 00188	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603343	HMML	Paper	1809-1810	302 pages	15.8 x 21.0 x 4.1 cm	Ekeghets‘akan Patmut‘ean Hamaṙ otut‘iwn			Log-in required
	BzBz 00189	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603344	HMML	Paper	1813-1814	183 pages	22.0 x 31.6 x 3.2 cm	Girk‘ Zhoghovots‘ Ekeghets‘woy			Log-in required
	BzBz 00190	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603345	HMML	Paper	1825-1825	336 pages	9.8 x 16.0 x 2.2 cm	Kanonagirk‘ Hayots‘			Log-in required
	BzBz 00191	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603346	HMML	Paper	1843-1866	232 pages	16.4 x 21.3 x 1.8 cm	Kanonk‘ Zhoghovots‘			Log-in required
	BzBz 00193	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603347	HMML	Paper	1879-1879	48 pages	17.7 x 22.6 x 0.5 cm	Kanonagirk‘ Hayots‘			Log-in required
	BzBz 00194	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603348	HMML	Paper		329 pages	12.0 x 17.0 x 6.8 cm	On the Nature of Man and On the Making of Man			Log-in required
	BzBz 00195	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603349	HMML	Paper		170 pages	12.0 x 16.7 x 3.3 cm	Matean oghbergutʻean			Log-in required
	BzBz 00196	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603350	HMML			321 pages	13.5 x 18.4 x 7.2 cm	Girk‘ Harts‘mants‘			Log-in required
	BzBz 00197	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603351	HMML	Paper	1620-1620	315 pages	14.5 x 21.0 x 4.7 cm	Meknutʻiwn Yohannu Awetaranin		Exegesis	Log-in required
	BzBz 00198	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603352	HMML	Paper	1803-1803	98 pages	11.0 x 16.0 x 2.5 cm	Tʻughtʻ ěndhanrakan		Theology	Log-in required
	BzBz 00199	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603353	HMML	Paper		79 pages	10.7 x 15.6 x 2.4 cm	Meknutʻiwn Yobay		Exegesis	Log-in required
	BzBz 00200	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603354	HMML	Paper		142 pages	15.5 x 22.0 x 2.5 cm	Girkʻ hartsʻmantsʻ (partial)			Log-in required
	BzBz 00201	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603355	HMML	Paper		113 pages	15.4 x 20.9 x 1.7 cm	Lutsmunk‘ grots‘ Meknutʻiwn Yobay			Log-in required
	BzBz 00202	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603356	HMML	Paper	1710-1710	778 pages	15.4 x 20.9 x 6.6 cm	Girkʻ hartsʻmantsʻ			Log-in required
	BzBz 00203	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603357	HMML	Paper	1831-1831	31 pages	15.5 x 22.5 x 1.5 cm	Girkʻ hartsʻmantsʻ			Log-in required
	BzBz 00204	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603358	HMML	Paper	1123-1178	257 pages	12.8 x 16.8 x 5.8 cm	Ashkharhatsʻoytsʻ			Log-in required
	BzBz 00205	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603359	HMML	Paper		607 pages	16.0 x 21.6 x 6.0 cm	Yaghags erknayin sharzhmants‘			Log-in required
	BzBz 00206	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603360	HMML	Paper		107 pages	19.0 x 25.7 x 2.5 cm	Girk‘ or patmẽ k‘ahanayapetits‘n ew zkayserats‘n hṛōmats‘			Log-in required
	BzBz 00207	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603361	HMML	Paper	1648-1648	279 pages	15.4 x 21.0 x 5.3 cm	Zamanakagrut‘iwnk‘			Log-in required
	BzBz 00208	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603362	HMML	Paper		276 pages	17.0 x 23.5 x 2.2 cm	Patmutʻiwn hayotsʻ		History	Log-in required
	BzBz 00209	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603363	HMML	Paper		261 pages	14.0 x 18.8 x 3.2 cm	Patmagirk‘ Martirosats‘ ew kusanats‘			Log-in required
	BzBz 00210	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603364	HMML	Paper		272 pages	15.8 x 22.0 x 4.5 cm	Girk‘ or patmẽ k‘ahanayapetits‘n ew zkayserats‘n hṛōmats‘			Log-in required
	BzBz 00211	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603365	HMML	Paper	1813-1813	238 pages	18.6 x 24.0 x 1.7 cm	Patmutʻiwn hayotsʻ		History	Log-in required
	BzBz 00212	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603366	HMML	Paper		123 pages	15.4 x 20.7 x 2.2 cm	Patmutʻiwn hayotsʻ		History	Log-in required
	BzBz 00213	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603367	HMML	Paper	1671-1671	251 pages	10.4 x 15.0 x 4.2 cm	Patmut‘iwn Aghek‘sandru Makedonats‘ots‘			Log-in required
	BzBz 00216	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603368	HMML	Paper	1807-1807	95 pages	11.3 x 16.5 x 1.3 cm	K‘nnut‘iwn tetrak Yovhannu Odznets‘woy			Log-in required
	BzBz 00217	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603369	HMML	Paper	1815-1815	236 pages	19.0 x 24.5 x 3.0 cm	Girk‘ Ekeghets‘akan Patmut‘eants‘			Log-in required
	BzBz 00218	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603370	HMML	Paper	1819-1819	148 pages	15.2 x 21.0 x 2.6 cm	Hamaṙõt patmut‘iwn Astuatsashunch‘ Surb Grots‘n, Hin ew Nor Ktakaranin			Log-in required
	BzBz 00219	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603371	HMML	Paper	1819-1819	650 pages	11.7 x 19.8 x 3.7 cm	Basdorini Episkoposi Ěndhanur Patmut'iwn Ekeghets'woy		Theology	Log-in required
	BzBz 00220	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603372	HMML	Paper		153 pages	10.4 x 16.4 x 3.0 cm	Shaghkapk‘ Astuatsabanut‘ean			Log-in required
	BzBz 00221	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603373	HMML	Paper		141 pages	11.7 x 16.6 x 3.0 cm	Prokghosi Diadokhosi Shaghkapk‘ Astuats‘abanut‘ean			Log-in required
	BzBz 00222	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603374	HMML	Paper	1774-1774	185 pages	19.6 x 31.1 x 2.2 cm	Girk‘ Pitoyits‘			Log-in required
	BzBz 00223	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603375	HMML	Paper	1784-1784	49 pages	11.8 x 17.8 x 1.2 cm	Srboy vardapetats‘n hayots‘ Movsēsi ew Dawti Harts‘munk‘			Log-in required
	BzBz 00224	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603376	HMML	Paper	1812-1812	41 pages	16.0 x 22.5 x 1.0 cm	Srboy vardapetats‘n hayots‘ Movsēsi ew Dawti Harts‘munk‘			Log-in required
	BzBz 00225	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603377	HMML	Paper		53 pages	10.7 x 16.2 x 1.0 cm	Chshmartut‘iwn Zhoghovoyn K‘aghkedoni			Log-in required
	BzBz 00226	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603378	HMML	Paper	1348-1348	235 pages	8.2 x 12.4 x 5.0 cm	Verlutsut‘iwnk‘ Bats‘erewapēs bazmaghan			Log-in required
	BzBz 00227	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603379	HMML	Paper	1350-1410	308 pages	9.9 x 13.6 x 6.8 cm	Yaghags Meknut‘ean K‘erakanin			Log-in required
	BzBz 00228	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603380	HMML	Paper		132 pages	7.6 x 10.7 x 3.4 cm	Hamaṛaōt baṛits‘ Yastuatsashunch‘			Log-in required
	BzBz 00229	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603381	HMML	Paper		148 pages	9.0 x 13.0 x 3.0 cm	Miscellany		Miscellaneous	Log-in required
	BzBz 00230	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603382	HMML	Paper		150 pages	16.0 x 21.4 x 2.7 cm	Gumark‘ baṛits‘			Log-in required
	BzBz 00231	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603383	HMML	Paper		96 pages	15.5 x 21.0 x 2.3 cm	Khorhrdatetr		Liturgy	Log-in required
	BzBz 00232	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603384	HMML	Paper		225 pages	17.3 x 24.0 x 3.0 cm	K‘erakanut‘iwn Latinerēn Lezvi			Log-in required
	BzBz 00233	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603385	HMML	Paper	1786-1786	211 pages	15.5 x 21.4 x 1.7 cm	Duṛn k‘erakanut‘ean Latinakan lezvi			Log-in required
	BzBz 00234	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603386	HMML	Paper		162 pages	17.0 x 23.7 x 3.0 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00235	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603387	HMML	Paper		186 pages	17.0 x 23.5 x 3.0 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00236	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603388	HMML	Paper		127 pages	18.0 x 24.2 x 2.0 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00237	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603389	HMML	Paper		160 pages	22.0 x 31.0 x 3.5 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00238	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603390	HMML	Paper		138 pages	21.0 x 31.2 x 3.7 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00239	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603391	HMML	Paper		412 pages	17.2 x 23.2 x 6.0 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00240	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603392	HMML	Paper		130 pages	19.8 x 29.2 x 2.5 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00241	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603393	HMML	Paper		90 pages	16.7 x 21.8 x 1.8 cm	Baṛagirk‘ Italerēn-Latinerēn-Hayerēn			Log-in required
	BzBz 00242	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603394	HMML	Paper		52 pages	13.5 x 19.0 x 0.7 cm	Hamaṛaōtut‘iwn K‘erakanut‘ean			Log-in required
	BzBz 00243	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603395	HMML	Paper	1818-1818	134 pages	19.9 x 27.0 x 1.4 cm	Yaghags Anmayr Nakhnut‘ean Arardean, Aramean, Hajkazean Lezuin			Log-in required
	BzBz 00244	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603396	HMML	Paper	1821-1821	201 pages	18.0 x 23.7 x 3.4 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00245	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603397	HMML	Paper	1829-1829	143 pages	10.6 x 15.6 x 3.0 cm	Orinakk‘ Namakats‘			Log-in required
	BzBz 00246	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603398	HMML	Paper		464 pages	21.5 x 31.0 x 3.8 cm	Baṛagirk‘ Latinerēn-Hayerēn			Log-in required
	BzBz 00247	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603399	HMML	Paper		452 pages	20.5 x 30.1 x 6.2 cm	Baṛagirk‘ Hayerēn- Italerēn			Log-in required
	BzBz 00248	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603400	HMML	Paper		239 pages	21.0 x 29.8 x 4.0 cm	Baṛagirk‘ Italerēn-Hayerēn			Log-in required
	BzBz 00249	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603401	HMML	Paper		170 pages	21.0 x 29.8 x 4.0 cm	Hamaṛōt K‘erakanut‘iwn Haykazean Lezui			Log-in required
	BzBz 00250	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603402	HMML	Paper	1330-1330	364 pages	18.0 x 26.5 x 8.5 cm	Bzhshkaran		Sciences	Log-in required
	BzBz 00251	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603403	HMML	Paper	1337-1337	312 pages	12.0 x 16.3 x 6.2 cm	Miscellany		Miscellaneous	Log-in required
	BzBz 00252	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603404	HMML	Paper		308 pages	15.5 x 21.6 x 5.5 cm	Angitatsʻ anpēt			Log-in required
	BzBz 00253	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603405	HMML	Paper		510 pages	11.3 x 15.6 x 4.7 cm	Yaghags kazmut‘ean mardoyn			Log-in required
	BzBz 00254	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603406	HMML	Paper		156 pages	10.8 x 16.9 x 3.0 cm	Bzhshkaran		Sciences	Log-in required
	BzBz 00255	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603407	HMML	Paper		50 pages	16.0 x 21.4 x 1.5 cm	Bzhshkaran		Sciences	Log-in required
	BzBz 00256	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603408	HMML	Paper		76 pages	15.0 x 20.4 x 1.1 cm	Bzhshkaran		Sciences	Log-in required
	BzBz 00257	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603409	HMML	Paper		72 pages	10.6 x 15.2 x 1.8 cm	Akhtarakank‘			Log-in required
	BzBz 00258	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603410	HMML	Paper	1609-1609	98 pages	4.2 x 6.3 x 2.0 cm	Aghot‘agirk‘ kam Hamayil			Log-in required
	BzBz 00259	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603411	HMML	Paper	1718-1718	180 pages	11.0 x 17.0 x 3.8 cm	Patmut'iwn eōt‘n Imastasirats‘			Log-in required
	BzBz 00260	Our Lady of Bzummār Convent	Lebanon	Bzummār	https://w3id.org/vhmml/readingRoom/view/603412	HMML	Paper	1744-1744	79 pages	8.0 x 10.5 x 2.0 cm	Aghōtʻagirkʻ			Log-in required
